task,source_file,setting,embedding,comparator,metric,value,comparator_value,delta_vs_comparator_positive_is_better,metric_direction,is_failure,is_improvement,failure_magnitude,improvement_magnitude,small_test_warning,small_train_warning,diagnostic_only,severity_if_negative,direction
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,scconcept,scGPT_human,mse,1.2976830005645752,0.3976057767868042,0.900077223777771,lower_is_better,True,False,0.900077223777771,0,True,True,True,0.900077223777771,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,scconcept,scGPT_human,mse,1.0006940364837646,0.1103948280215263,0.8902992084622383,lower_is_better,True,False,0.8902992084622383,0,True,True,True,0.8902992084622383,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,scconcept,scGPT_human,mse,1.2248291969299316,0.4314518570899963,0.7933773398399353,lower_is_better,True,False,0.7933773398399353,0,True,True,True,0.7933773398399353,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept,scGPT_human,mse,0.5038464665412903,2.7716593742370605,-2.2678129076957703,lower_is_better,False,True,0,2.2678129076957703,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept,scGPT_human,mse,1.0805491209030151,2.471885204315185,-1.39133608341217,lower_is_better,False,True,0,1.39133608341217,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,scconcept,scGPT_human,mse,1.1622281074523926,2.300218105316162,-1.1379899978637695,lower_is_better,False,True,0,1.1379899978637695,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept,scGPT_human,mse,1.1533489227294922,2.268958568572998,-1.1156096458435059,lower_is_better,False,True,0,1.1156096458435059,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,-0.9877610802650452,0.9684524536132812,-1.9562135338783264,higher_is_better,True,False,1.9562135338783264,0,True,True,True,1.9562135338783264,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=15;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,-0.9569342732429504,0.9735464453697203,-1.930480718612671,higher_is_better,True,False,1.930480718612671,0,True,True,True,1.930480718612671,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,-0.4112613797187805,0.9909601211547852,-1.4022215008735657,higher_is_better,True,False,1.4022215008735657,0,True,True,True,1.4022215008735657,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,0.3110862970352173,0.959985852241516,-0.6488995552062987,higher_is_better,True,False,0.6488995552062987,0,True,True,True,0.6488995552062987,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,0.6215271949768066,0.9914656281471252,-0.3699384331703186,higher_is_better,True,False,0.3699384331703186,0,True,True,True,0.3699384331703186,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=16;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,0.858163595199585,0.9823938608169556,-0.1242302656173706,higher_is_better,True,False,0.1242302656173706,0,True,True,True,0.1242302656173706,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,0.9810644388198853,-0.981985569000244,1.9630500078201294,higher_is_better,False,True,0,1.9630500078201294,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,0.9248570203781128,-0.9867907762527466,1.9116477966308594,higher_is_better,False,True,0,1.9116477966308594,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,0.9030047655105592,-0.9849434494972228,1.887948215007782,higher_is_better,False,True,0,1.887948215007782,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept,scGPT_human,pearson_r,-0.7390050888061523,-0.9942875504493712,0.2552824616432189,higher_is_better,False,True,0,0.2552824616432189,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.0,1.0,-1.0,higher_is_better,True,False,1.0,0,True,True,True,1.0,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=15;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.00390625,1.0,-0.99609375,higher_is_better,True,False,0.99609375,0,True,True,True,0.99609375,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.3046875,1.0,-0.6953125,higher_is_better,True,False,0.6953125,0,True,True,True,0.6953125,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.65625,1.0,-0.34375,higher_is_better,True,False,0.34375,0,True,True,True,0.34375,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.8203125,1.0,-0.1796875,higher_is_better,True,False,0.1796875,0,True,True,True,0.1796875,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=16;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.97265625,1.0,-0.02734375,higher_is_better,True,False,0.02734375,0,True,True,True,0.02734375,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.98828125,0.0,0.98828125,higher_is_better,False,True,0,0.98828125,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.96875,0.0,0.96875,higher_is_better,False,True,0,0.96875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept,scGPT_human,sign_acc,0.09765625,0.0,0.09765625,higher_is_better,False,True,0,0.09765625,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,scconcept_encoded,baseline,mse,4.337704658508301,0.6972895264625549,3.640415132045746,lower_is_better,True,False,3.640415132045746,0,True,True,True,3.640415132045746,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,scconcept_encoded,baseline,mse,2.14534854888916,0.0845106616616249,2.0608378872275352,lower_is_better,True,False,2.0608378872275352,0,True,True,True,2.0608378872275352,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=15;n_train=18;n_test=1,scconcept_encoded,baseline,mse,2.080202102661133,0.1399102658033371,1.9402918368577957,lower_is_better,True,False,1.9402918368577957,0,True,True,True,1.9402918368577957,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,scconcept_encoded,baseline,mse,2.2878730297088623,0.4953187108039856,1.7925543189048767,lower_is_better,True,False,1.7925543189048767,0,True,True,True,1.7925543189048767,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,scconcept_encoded,baseline,mse,0.0674227327108383,4.176182746887207,-4.108760014176369,lower_is_better,False,True,0,4.108760014176369,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept_encoded,baseline,mse,0.5984327793121338,3.348284721374512,-2.7498519420623784,lower_is_better,False,True,0,2.7498519420623784,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept_encoded,baseline,mse,0.0475417114794254,2.2678518295288086,-2.220310118049383,lower_is_better,False,True,0,2.220310118049383,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept_encoded,baseline,mse,0.3793518245220184,1.9843281507492063,-1.6049763262271879,lower_is_better,False,True,0,1.6049763262271879,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,scconcept_encoded,baseline,mse,0.3903995752334595,1.394498586654663,-1.0040990114212036,lower_is_better,False,True,0,1.0040990114212036,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,scconcept_encoded,baseline,mse,0.1535739600658416,1.017870306968689,-0.8642963469028474,lower_is_better,False,True,0,0.8642963469028474,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,-0.9890760183334352,0.9827615022659302,-1.9718375205993652,higher_is_better,True,False,1.9718375205993652,0,True,True,True,1.9718375205993652,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,-0.9565757513046264,0.989834189414978,-1.9464099407196045,higher_is_better,True,False,1.9464099407196045,0,True,True,True,1.9464099407196045,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=15;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,-0.9658756256103516,0.9723058342933656,-1.938181459903717,higher_is_better,True,False,1.938181459903717,0,True,True,True,1.938181459903717,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,-0.9898067712783812,0.8265742659568787,-1.81638103723526,higher_is_better,True,False,1.81638103723526,0,True,True,True,1.81638103723526,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,-0.5765883922576904,0.921891987323761,-1.4984803795814514,higher_is_better,True,False,1.4984803795814514,0,True,True,True,1.4984803795814514,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,0.985889732837677,-0.9916195273399352,1.9775092601776123,higher_is_better,False,True,0,1.9775092601776123,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,0.9898859262466432,-0.9624046087265016,1.9522905349731448,higher_is_better,False,True,0,1.9522905349731448,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,0.953899621963501,-0.9748427271842957,1.9287423491477966,higher_is_better,False,True,0,1.9287423491477966,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,0.8848705887794495,-0.9803351163864136,1.865205705165863,higher_is_better,False,True,0,1.865205705165863,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,scconcept_encoded,baseline,pearson_r,0.9863277077674866,-0.2159157842397689,1.2022434920072556,higher_is_better,False,True,0,1.2022434920072556,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,0.0,1.0,-1.0,higher_is_better,True,False,1.0,0,True,True,True,1.0,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=15;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,0.0,1.0,-1.0,higher_is_better,True,False,1.0,0,True,True,True,1.0,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,0.0,0.99609375,-0.99609375,higher_is_better,True,False,0.99609375,0,True,True,True,0.99609375,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,0.0,0.93359375,-0.93359375,higher_is_better,True,False,0.93359375,0,True,True,True,0.93359375,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,0.23046875,0.99609375,-0.765625,higher_is_better,True,False,0.765625,0,True,True,True,0.765625,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,0.99609375,0.0,0.99609375,higher_is_better,False,True,0,0.99609375,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,0.984375,0.0,0.984375,higher_is_better,False,True,0,0.984375,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,scconcept_encoded,baseline,sign_acc,0.99609375,0.37890625,0.6171875,higher_is_better,False,True,0,0.6171875,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,4.337704658508301,0.4314518570899963,3.9062528014183044,lower_is_better,True,False,3.9062528014183044,0,True,True,True,3.9062528014183044,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=15;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,2.080202102661133,0.1224444583058357,1.957757644355297,lower_is_better,True,False,1.957757644355297,0,True,True,True,1.957757644355297,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,2.14534854888916,0.6853030920028687,1.4600454568862915,lower_is_better,True,False,1.4600454568862915,0,True,True,True,1.4600454568862915,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,2.2878730297088623,0.9064547419548036,1.3814182877540588,lower_is_better,True,False,1.3814182877540588,0,True,True,True,1.3814182877540588,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,1.5501600503921509,0.2354008555412292,1.3147591948509216,lower_is_better,True,False,1.3147591948509216,0,True,True,True,1.3147591948509216,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,0.0475417114794254,2.268958568572998,-2.2214168570935726,lower_is_better,False,True,0,2.2214168570935726,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,0.5984327793121338,2.7716593742370605,-2.1732265949249268,lower_is_better,False,True,0,2.1732265949249268,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,0.3793518245220184,2.471885204315185,-2.0925333797931667,lower_is_better,False,True,0,2.0925333797931667,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,0.0674227327108383,1.6089675426483154,-1.5415448099374771,lower_is_better,False,True,0,1.5415448099374771,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,scconcept_encoded,scGPT_human,mse,1.0641244649887085,2.300218105316162,-1.2360936403274536,lower_is_better,False,True,0,1.2360936403274536,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,-0.9890760183334352,0.9883593320846558,-1.9774353504180908,higher_is_better,True,False,1.9774353504180908,0,True,True,True,1.9774353504180908,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=15;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,-0.9658756256103516,0.9735464453697203,-1.939422070980072,higher_is_better,True,False,1.939422070980072,0,True,True,True,1.939422070980072,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,-0.9565757513046264,0.959985852241516,-1.9165616035461424,higher_is_better,True,False,1.9165616035461424,0,True,True,True,1.9165616035461424,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,-0.5765883922576904,0.9301415681838988,-1.5067299604415894,higher_is_better,True,False,1.5067299604415894,0,True,True,True,1.5067299604415894,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=18;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,0.5162219405174255,0.98522686958313,-0.46900492906570446,higher_is_better,True,False,0.46900492906570446,0,True,True,True,0.46900492906570446,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,0.9898859262466432,-0.9867907762527466,1.9766767024993896,higher_is_better,False,True,0,1.9766767024993896,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,0.985889732837677,-0.985987901687622,1.971877634525299,higher_is_better,False,True,0,1.971877634525299,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,0.953899621963501,-0.9942875504493712,1.9481871724128723,higher_is_better,False,True,0,1.9481871724128723,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,0.8848705887794495,-0.981985569000244,1.8668561577796936,higher_is_better,False,True,0,1.8668561577796936,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,scconcept_encoded,scGPT_human,pearson_r,0.7796450853347778,-0.9849434494972228,1.7645885348320007,higher_is_better,False,True,0,1.7645885348320007,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,0.0,1.0,-1.0,higher_is_better,True,False,1.0,0,True,True,True,1.0,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,0.0,1.0,-1.0,higher_is_better,True,False,1.0,0,True,True,True,1.0,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=15;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,0.0,1.0,-1.0,higher_is_better,True,False,1.0,0,True,True,True,1.0,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,0.23046875,0.99609375,-0.765625,higher_is_better,True,False,0.765625,0,True,True,True,0.765625,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=18;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,0.74609375,1.0,-0.25390625,higher_is_better,True,False,0.25390625,0,True,True,True,0.25390625,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,0.99609375,0.0,0.99609375,higher_is_better,False,True,0,0.99609375,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,0.984375,0.0,0.984375,higher_is_better,False,True,0,0.984375,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,scconcept_encoded,scGPT_human,sign_acc,0.9140625,0.0,0.9140625,higher_is_better,False,True,0,0.9140625,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,v4_bias_rec_best,baseline,mse,4.047764778137207,3.348284721374512,0.6994800567626949,lower_is_better,True,False,0.6994800567626949,0,True,True,True,0.6994800567626949,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,v4_bias_rec_best,baseline,mse,0.6401225328445435,0.0845106616616249,0.5556118711829185,lower_is_better,True,False,0.5556118711829185,0,True,True,True,0.5556118711829185,failure
